TABLE=095 | AREA=Xã Bình Tân | RECORDS=1820 | GROUPS=1792 | REVIEW=1648
ID=NQ28-095-S04-TT0007-01 | SEC=agricultural | TT=7 | REL=main | PRICES=420,336,269 | ROAD=Thành Thái Học Thành đất số 13 và tờ bản Ngã ba Thành Đường Nguyễn Tất khu phố Thành đất số 16 và bản đồ | START=- Đường Nguyễn Thành (từ ranh thửa khu 154, tờ bản đồ số đất thửa đất số 271, 16 đồ số 114) bản Nguyễn Tất - Đường bê tông (từ ranh thửa Giáp 57, tờ bản đồ số thửa đất số 29, tờ số 118) | END=- Đường bê tông phố (hết ranh thửa số 146, tờ bản đồ và thửa đất số 24, đồ số 118) ranh xã Bình Tân | FLAGS=
ID=NQ28-095-S04-TT0010-15 | SEC=agricultural | TT=10 | REL=main | PRICES=78,62,32 | ROAD=Hết thửa Đường ĐT 27, tờ 760B.Nhựa 49 | START=đất số Hết thửa bản đồ số số 191, đồ số | END=đất tờ bản 98 46 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0011-16 | SEC=agricultural | TT=11 | REL=main | PRICES=78,62,32 | ROAD=Hết thửa Đường ĐT 191, 760B.Nhựa 46 | START=đất số Hết thửa tờ bản đồ số số 180, đồ số | END=đất tờ bản 98 47 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0012-18 | SEC=agricultural | TT=12 | REL=main | PRICES=78,62,32 | ROAD=Hết thửa Đường ĐT 180, 760B.Nhựa 47 13Đường ĐT 760B Hết thửa | START=đất số Hết thửa tờ bản đồ số số 209, đồ số đất số Hết thửa | END=đất tờ bản 98 34 đất 98 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0015-18 | SEC=agricultural | TT=15 | REL=main | PRICES=52,42,25 | ROAD=209, 34 Hết thửa 14Đường ĐT 760B 165, 34 Đường thâm nhập Thửa nhựa bản | START=tờ bản đồ số số 165, đồ số đất số Giáp tờ bản đồ số Thọ Sơn Thửa đất số 35, tờ 132, tờ đồ số 53 số 51 | END=tờ bản 34 ranh xã 98 đất số bản đồ 65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0016-18 | SEC=agricultural | TT=16 | REL=main | PRICES=52,42,25 | ROAD=Đường Bom Đường thâm nhập Nhau nhựa số 120 bản | START=liên xã Bo - Đắk Thửa (Thửa đất 27, tờ và 62, tờ số 15 đồ số 24) | END=đất số bản đồ 65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0017-15 | SEC=agricultural | TT=17 | REL=main | PRICES=52,42,25 | ROAD=Đường Đường thâm nhập (Thửa nhựa tờ bản | START=ĐT 760B Hết thửa đất số 208, số 22, đồ số 49) đồ số | END=đất tờ bản 65 13 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0018-15 | SEC=agricultural | TT=18 | REL=main | PRICES=52,42,25 | ROAD=Hết thửa Đường thâm nhập 22, tờ nhựa 13 | START=đất số Đầu thửa bản đồ số số 19, đồ số | END=đất tờ bản 65 42 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0019-16 | SEC=agricultural | TT=19 | REL=main | PRICES=52,42,25 | ROAD=Đầu Đường thâm nhập 19, tờ nhựa 42 | START=Đường thửa đất số ĐT760B bản đồ số đất số bản đồ | END=(Thửa 65 182, tờ số 47) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0020-18 | SEC=agricultural | TT=20 | REL=main | PRICES=52,42,25 | ROAD=Đường thâm nhập Thửa nhựa tờ bản | START=Thửa đất số 203, 401, tờ đồ số 49 số 02 | END=đất số bản đồ 65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0021-17 | SEC=agricultural | TT=21 | REL=main | PRICES=52,42,25 | ROAD=Đường thâm nhập Thửa nhựa bản | START=Thửa đất số 60, tờ 132, tờ đồ số 02 số 48 | END=đất số bản đồ 65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0022-15 | SEC=agricultural | TT=22 | REL=main | PRICES=52,42,25 | ROAD=Đường thâm nhập Thửa nhựa bản | START=Thửa đất số 66, tờ 22, tờ đồ số 14 số 13 | END=đất số bản đồ 65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0023-16 | SEC=agricultural | TT=23 | REL=main | PRICES=52,42,25 | ROAD=Đường thâm nhập Thửa nhựa bản Thửa | START=Thửa đất số 93, tờ 348, tờ đồ số 14 số 14 Thửa đất số 305, | END=đất số bản đồ 65 đất số | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0025-15 | SEC=agricultural | TT=25 | REL=main | PRICES=52,42,32 | ROAD=24Đường bê tông nhựa tờ bản Các tuyến đường Toàn nhựa, bê tông còn lại | START=75, tờ đồ số 02 số 05 tuyến | END=bản đồ 65 65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0026-17 | SEC=agricultural | TT=26 | REL=main | PRICES=52,42,25 | ROAD=Các tuyến đường còn Toàn lại | START=tuyến | END=65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0005-22 | SEC=agricultural | TT=5 | REL=main | PRICES= | ROAD=Ngã ba thôn 2 đi thôn (Đối diện điểm | START= | END= | FLAGS=PRICE_MISSING,AGRICULTURAL_PRICE_COLUMN_MISSING,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0027-19 | SEC=agricultural | TT=27 | REL=main | PRICES=52,42,32 | ROAD=Toàn trường mẫu giáo Đội 3 Trung đoàn 719) 28Ngã ba thôn 3 đi ngã Toàn | START=tuyến tuyến | END=65 65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0029-17 | SEC=agricultural | TT=29 | REL=main | PRICES=78,62,32 | ROAD=ba Tuấn Linh thôn 4 Ngã ba ông Xây (Bom Toàn Bo đến dốc ngầm) | START=tuyến | END=98 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0030-15 | SEC=agricultural | TT=30 | REL=main | PRICES=52,42,32 | ROAD=Ngã ba Cây xăng Chung Chiều đến nhà Toàn văn hóa thôn 5 | START=tuyến | END=65 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0031-15 | SEC=agricultural | TT=31 | REL=main | PRICES=52,42,32 | ROAD=Ngã ba Bảy Liếm đến Toàn ngã ba tổ 4 thôn 2 32Đường số 1 Toàn 33Đường số 2 Toàn 34Đường số 3 Toàn | START=tuyến tuyến tuyến tuyến | END=65 98 98 98 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0037-12 | SEC=agricultural | TT=37 | REL=main | PRICES=78,62,32 | ROAD=35Đường số 4 Toàn 36Đường số 6 Toàn Đường 4B - Bê tông xi măng (Nhà ông Phát Toàn thợ mộc) | START=tuyến tuyến tuyến | END=98 98 98 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0038-12 | SEC=agricultural | TT=38 | REL=main | PRICES=78,62,32 | ROAD=Các tuyến đường thuộc khu TTHC xã Toàn Đak Nhau | START=tuyến | END=98 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0039-10 | SEC=agricultural | TT=39 | REL=main | PRICES=78,62,32 | ROAD=Tuyến đường số 7 và 7A thuộc Khu TTHC Toàn xã Đường 10 cũ 84. Xã Bom Bo | START=tuyến Đoạn đường | END=98 Giá đất | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0001-23 | SEC=agricultural | TT=1 | REL=main | PRICES=135,108,32 | ROAD=Tên đường TT giao thông Cầu Sông Lấp Đường ĐT 760 ranh xã Minh | START=(giáp Thửa đất Hưng) tờ bản đồ | END=trồng cây lâu năm số 34, 124 169 số 78 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0002-23 | SEC=agricultural | TT=2 | REL=main | PRICES=135,108,32 | ROAD=Thửa đất số Đường ĐT 760 bản đồ số 78 | START=Thửa đất 34, 124 tờ tờ bản đồ (Nhà Thắng | END=số 54,48 số 77 169 Bền) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0003-25 | SEC=agricultural | TT=3 | REL=main | PRICES=135,108,32 | ROAD=Thửa đất số Đường ĐT 760 bản đồ số 77 | START=Thửa đất 54,48 tờ tờ bản đồ (Nhà Thanh | END=số 73,65 số 75 169 Hương) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0004-22 | SEC=agricultural | TT=4 | REL=main | PRICES=135,108,32 | ROAD=Thửa đất số Đường ĐT 760 bản đồ số 75 | START=73, 65 tờ Ngã ba | END=Tình Nghĩa 169 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0005-23 | SEC=agricultural | TT=5 | REL=main | PRICES=135,108,32 | ROAD=Đường ĐT 760 Ngã ba Tình | START=Thửa đất bản đồ số Nghĩa đất số 1, số 71 (Đường | END=số 57, tờ 66; thửa tờ bản đồ 169 vào | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0006-21 | SEC=agricultural | TT=6 | REL=main | PRICES=135,108,32 | ROAD=Đường ĐT 760 Thửa đất số đồ số 66; thửa | START=nhà thờ) 57, tờ bản Thửa đất đất số 177 tờ bản | END=số 178, 169 đồ số 80 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0007-22 | SEC=agricultural | TT=7 | REL=main | PRICES=135,108,32 | ROAD=1, tờ bản đồ Thửa đất số Đường ĐT 760 tờ bản đồ số nhà chú Nam) | START=(Cống nhà số 71 Nam) 178, 177 Thửa đất 80 (Cống tờ bản đồ trường thôn | END=chú số 66, 67 số 79 (Hội 169 3) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0008-22 | SEC=agricultural | TT=8 | REL=main | PRICES=135,108,32 | ROAD=Thửa đất số Đường ĐT 760 bản đồ số 79 trường thôn | START=Thửa đất 66,67 tờ 308 tờ bản (Hội (Nhà ông 3) hoạch khu thôn 4) | END=số 141, đồ số 58 Cừ - Quy 169 dân cư | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0009-22 | SEC=agricultural | TT=9 | REL=main | PRICES=135,108,32 | ROAD=Thửa đất số tờ bản đồ số Đường ĐT 760 ông Cừ - Quy khu dân cư Thửa đất số 10Đường ĐT 760 bản đồ số 55 Thửa đất số 11Đường ĐT 760 bản đồ số 55 Thửa đất số 12Đường ĐT 760 bản đồ số 55 13Đường ĐT 760 Cầu Sập | START=141, 308, 58 (Nhà Thửa đất hoạch tờ bản đồ thôn 4) 97, 82 tờ Thửa đất tờ bản đồ 74, 64 tờ Thửa đất tờ bản đồ 26, 197 tờ Cầu Sập Ngã ba thôn 8 | END=số 97, 82 169 số 55 số 74, 64 169 số 55 số 26, 197 169 số 55 169 cổng chào 169 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0018-16 | SEC=agricultural | TT=18 | REL=main | PRICES=83,67,32 | ROAD=Ngã ba cổng 14Đường ĐT 760 thôn 8 Hết ranh Cổng 15Đường ĐT 760 văn hóa Bom Giáp ranh nhà 16Đường ĐT 760 Sáu Lực Ngã ba ông 17Đường ĐT 760 Hùng Các tuyến đường trong Toàn tuyến khu trung tâm hành chính xã | START=chào Hết ranh văn hóa Nhà Hết ranh Bo Sáu Lực ông Ngã ba Hùng Võ Lý Giáp ranh Nhau | END=Cổng Nhà 169 Bom Bo nhà ông 169 ông Võ Lý 169 xã Đắk 169 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0019-17 | SEC=agricultural | TT=19 | REL=main | PRICES=70,56,45,32 | ROAD=Đường từ nhà bà Sâm Mai và Thửa đất số Trần Văn Tửu tờ bản đồ số đến nhà bà Lê Thị Đổi | START=122, 101 Thửa đất 80 bản đồ số | END=số 88, 7 tờ 70 66 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0020-19 | SEC=agricultural | TT=20 | REL=main | PRICES=70,56,45,32 | ROAD=Đường 23 Đường ĐT (đường liên xã) | START=Thửa đất 760 bản đồ số | END=số 185, tờ 70 55 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0021-18 | SEC=agricultural | TT=21 | REL=main | PRICES=70,56,45,32 | ROAD=Đường 24 Đường ĐT (đường liên xã) 22Đường Ba Trà Đường ĐT đi thôn 678 | START=Thửa đất 760 22, tờ bản 760 Đất ông Hùng (lối đường vành | END=số 10 & 70 đồ số 55 Dương Văn 70 vào đai xã) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0023-17 | SEC=agricultural | TT=23 | REL=main | PRICES=70,56,45,32 | ROAD=Tuyến nghĩa tình đến khu Đường ĐT đất nhỏ Nguyễn Thanh Tâm | START=thửa đất bản đồ số Thửa đất 760 54, tờ bản | END=số 65, tờ 64 số 47 và 70 đồ số 52 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0024-16 | SEC=agricultural | TT=24 | REL=main | PRICES=70,56,45,32 | ROAD=Ranh đất ông Văn Chấp (thửa Tuyến đường 37, tờ bản đồ vành đai xã Đất ông Lữ (thửa đất số đồ số 66) | START=Nguyễn Hết ranh đất số Dương Văn số 80) - (thửa đất Văn Lâm bản đồ số 6, tờ bản đất số 92, số 64 | END=đất ông Hùng số 65, tờ 70 64); thửa tờ bản đồ | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0025-16 | SEC=agricultural | TT=25 | REL=main | PRICES=83,67,32 | ROAD=Đường liên xã Bom Bo - Đak Ngã tư Bom Nhau | START=Ngã ba Bo Bóng | END=đường Sân 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0026-18 | SEC=agricultural | TT=26 | REL=main | PRICES=83,67,32 | ROAD=Đường liên xã Ngã ba đường Bom Bo - Đak Bong Nhau | START=Sân Hết ranh Lương Thế | END=Trường 104 Vinh | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0027-20 | SEC=agricultural | TT=27 | REL=main | PRICES=83,67,32 | ROAD=Đường liên xã Giáp ranh Trường Bom Bo - Đak Lương Thế Nhau | START=Giáp ranh Vinh Nhau | END=xã Đắk 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0028-19 | SEC=agricultural | TT=28 | REL=main | PRICES=83,67,32 | ROAD=Đường đi Đắk Ngã tư Bom Liên | START=Ngã tư nhà Bo Đình Hùng | END=ông Đỗ 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0029-18 | SEC=agricultural | TT=29 | REL=main | PRICES=83,67,32 | ROAD=Đường đi Đắk Ngã tư nhà Liễn Đình Hùng | START=ông Đỗ Ngã ba Ngộ | END=nhà ông 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0030-16 | SEC=agricultural | TT=30 | REL=main | PRICES=83,67,32 | ROAD=Đường đi Đắk Ngã ba nhà Liên | START=Ngã ba ông Ngộ Tuấn Anh | END=nhà ông 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0031-16 | SEC=agricultural | TT=31 | REL=main | PRICES=83,67,32 | ROAD=Đường đi Đắk Ngã ba nhà Liên | START=Ngã ba ông Ngộ cấp 1, 2 Ơn | END=vào Trường Trần Văn 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0032-13 | SEC=agricultural | TT=32 | REL=main | PRICES=83,67,32 | ROAD=Đường đi Đắk Ngã ba vào Liên Cấp 1, 2 Trần Hết ranh nhà 33Đường Nội Ô Thành | START=trường Hết ranh Văn Ơn phần Ngã ba ông Ba Tân Mỹ đi Đắk Nhau | END=đất lâm 104 Cây xăng Hoa đường 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0035-13 | SEC=agricultural | TT=35 | REL=main | PRICES=83,67,32 | ROAD=Hết ranh nhà 34Đường Nội Ô Văn Yên Đường hai bên Hành lang nhà chợ Bom Bo chợ chính | START=ông Cao Ngã ba Ông Trúc Hành lang làng chợ chính 15m | END=đường nhà 104 Lam nhà lồng vào sâu 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0036-11 | SEC=agricultural | TT=36 | REL=main | PRICES=83,67,32 | ROAD=Đường ô trường Tiểu Ngã ba nhà học | START=Ngã ba ông Tiền Long Quý | END=nhà ông 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0037-13 | SEC=agricultural | TT=37 | REL=main | PRICES=70,56,45,32 | ROAD=Đường Thôn 7 Ngã ba vào - Thôn 9 cấp 1,2 Trần 38Đường bên Hết ranh nhà | START=Trường Ngã ba Văn Ơn Văn Tướng ông Đỗ Suối Đắk | END=nhà ông Tô 70 Liên 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0039-11 | SEC=agricultural | TT=39 | REL=main | PRICES=83,67,32 | ROAD=hông Trung tâm Đinh Hà thương mại Đường vào Khu dân cư Ngã ba nhà Thái Thành | START=Khu dân ông Toàn Thành | END=cư Thái 104 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0040-11 | SEC=agricultural | TT=40 | REL=main | PRICES=70,56,45,32 | ROAD=Đường vành đai Bom Bo Ngã ba ông giáp với đường | START=Ngã ba Xây Thái | END=nhà ông 70 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0010-16 | SEC=agricultural | TT=10 | REL=main | PRICES= | ROAD=cũ | START= | END= | FLAGS=PRICE_MISSING,AGRICULTURAL_PRICE_COLUMN_MISSING,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0041-11 | SEC=agricultural | TT=41 | REL=main | PRICES=70,56,45,32 | ROAD=Đường bên hông Thái Đường ĐT Thành | START=760 UBND xã | END=Bom Bo 70 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0042-10 | SEC=agricultural | TT=42 | REL=main | PRICES=70,56,45,32 | ROAD=Các tuyến đường bê tông, Toàn tuyến nhựa còn lại | START= | END=70 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0043-09 | SEC=agricultural | TT=43 | REL=main | PRICES=70,56,45,32 | ROAD=Các tuyến đường đất còn Toàn tuyến lại 85. Xã Thiện Hưng | START=Đoạn đường | END=70 Giá đất | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0001-24 | SEC=agricultural | TT=1 | REL=main | PRICES=350,280,224 | ROAD=Tên đường giao TT thông Ranh Đường Nguyễn Huệ Hòa | START=Ngã tư xã Thanh (Thửa (cũ) bản đồ | END=trồng cây lâu năm vòng xoay đất số 51, tờ 350 số 74) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0002-24 | SEC=agricultural | TT=2 | REL=main | PRICES=350,280,224 | ROAD=Ngã xoay Đường Nguyễn Huệ số 51, số 74) | START=tư vòng Cây xăng (Thửa đất Thanh tờ bản đồ ranh thửa tờ bản | END=thị trấn Bình (cũ), hết 350 đất số 73, đồ số 09 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0003-26 | SEC=agricultural | TT=3 | REL=main | PRICES=350,280,224 | ROAD=Cây Thanh Đường Nguyễn Huệ hết đất đồ | START=xăng thị trấn Bình (cũ), Hết ranh ranh thửa 33, tờ số 73, tờ bản số 09 | END=thửa đất số 350 bản đồ số 44 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0004-23 | SEC=agricultural | TT=4 | REL=main | PRICES=350,280,224 | ROAD=Hết Đường Nguyễn Huệ đất đồ | START=ranh thửa Đường số 33, tờ bản Trỗi số 44 | END=Nguyễn Văn 350 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0005-24 | SEC=agricultural | TT=5 | REL=main | PRICES=350,280,224 | ROAD=Đường Đường Nguyễn Huệ Văn | START=Nguyễn Ranh xã Trỗi Hưng | END=Thiện 350 cũ | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0006-22 | SEC=agricultural | TT=6 | REL=main | PRICES=350,280,224 | ROAD=Ngã Đường Lê Duẩn Chánh | START=Giáp đường ba Công Trãi và số 18, 51 | END=Nguyễn hết thửa đất 350 tờ bản đồ số | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0007-23 | SEC=agricultural | TT=7 | REL=main | PRICES=350,280,224 | ROAD=Đường Lê Duẩn Giáp Nguyễn | START=đường Giáp đường Trãi và Lương | END=Nguyễn 350 Bằng và hết | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0008-23 | SEC=agricultural | TT=8 | REL=main | PRICES=350,280,224 | ROAD=hết 18, 51 Giáp Nguyễn Đường Lê Duẩn Bằng thửa tờ bản | START=thửa đất số thửa đất tờ bản đồ số bản đồ đường Ngã ba Lương (Đường và hết thửa đất đất số 34, bản đồ đồ số 46 | END=số 34, tờ số 46 Sở Nhỏ D11) và hết 350 số 496, tờ số 10 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0009-23 | SEC=agricultural | TT=9 | REL=main | PRICES=350,280,224 | ROAD=Ngã (Đường Đường Lê Duẩn hết 496, số 10 | START=ba Sở Nhỏ D11) và Hết thửa thửa đất số tờ bản tờ bản đồ | END=đất số 633, 350 đồ số 10 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0010-17 | SEC=agricultural | TT=10 | REL=main | PRICES=350,280,224 | ROAD=Hết Đường Lê Duẩn 633, số 10 | START=thửa đất số Giáp suối tờ bản đồ đất ông | END=(Hết ranh 350 Trần Bù Tỏ) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0011-17 | SEC=agricultural | TT=11 | REL=main | PRICES=350,280,224 | ROAD=Giáp Đường Lê Duẩn ranh Trần | START=suối (Hết Hết ranh đất ông 94 và Bù Tỏ) 91, tờ | END=thửa đất số thửa đất số 350 bản đồ số 20) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0012-19 | SEC=agricultural | TT=12 | REL=main | PRICES=350,280,224 | ROAD=Hết đất Đường Lê Duẩn thửa tờ bản | START=ranh thửa số 94 và Cầu sông đất số 91, đồ số 20) | END=Bé mới 350 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0013-18 | SEC=agricultural | TT=13 | REL=main | PRICES=168,134,108 | ROAD=Đường Hùng Vương Vòng | START=Giao lộ xoay Phạm | END=đường 168 Ngọc Thạch | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0014-19 | SEC=agricultural | TT=14 | REL=main | PRICES=168,134,108 | ROAD=Giao Đường Hùng Vương Phạm Thạch | START=lộ đường Ngọc Hết tuyến | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0015-19 | SEC=agricultural | TT=15 | REL=main | PRICES=168,134,108 | ROAD=Đường Lê Hồng Toàn Phong | START=tuyến | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0016-19 | SEC=agricultural | TT=16 | REL=main | PRICES=126,101,81 | ROAD=Đường trong khu vực Toàn chợ (cũ) | START=tuyến | END=126 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0017-16 | SEC=agricultural | TT=17 | REL=main | PRICES=168,134,108 | ROAD=Đường Nguyễn Trãi Toàn | START=tuyến | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0018-17 | SEC=agricultural | TT=18 | REL=main | PRICES=168,134,108 | ROAD=Đường Lê Văn Sỹ Toàn | START=tuyến | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0019-18 | SEC=agricultural | TT=19 | REL=main | PRICES=168,134,108 | ROAD=Đường Trần Huy Liệu Toàn | START=tuyến | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0020-20 | SEC=agricultural | TT=20 | REL=main | PRICES=168,134,108 | ROAD=Đường Nguyễn Toàn Lương Bằng | START=tuyến | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0021-19 | SEC=agricultural | TT=21 | REL=main | PRICES=168,134,108 | ROAD=Đường Phạm Ngọc Đường Thạch (Đường | START=Bệnh viện Lê Duẩn (Cầu số ĐT 759) Tài) cũ) | END=Bù Đốp 1 (ông Điều 168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0022-16 | SEC=agricultural | TT=22 | REL=main | PRICES=168,134,108 | ROAD=Bệnh Đường Phạm Ngọc Đốp Thạch (ông cũ) | START=viện Bù (Cầu số 1 Giáp ranh Điểu Tài) Hòa (cũ) | END=xã Thanh 168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0023-18 | SEC=agricultural | TT=23 | REL=main | PRICES=168,134,108 | ROAD=Đường Nguyễn Văn Đường Trỗi Huệ | START=Nguyễn Đường Thụ (D1) | END=Hoàng Văn 168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0024-17 | SEC=agricultural | TT=24 | REL=main | PRICES=168,134,108 | ROAD=Đường trong Trung Toàn tâm thương mại | START=tuyến | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0025-17 | SEC=agricultural | TT=25 | REL=main | PRICES=168,134,108 | ROAD=Đường Nguyễn Chí Toàn Thanh | START=tuyến | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0026-19 | SEC=agricultural | TT=26 | REL=main | PRICES=168,134,108 | ROAD=Đường Đường 7/4 Lương | START=Nguyễn Đường Bằng | END=Chu Văn An 168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
