TABLE=056 | AREA=Phường Bình Phước | RECORDS=752 | GROUPS=319 | REVIEW=751
ID=NQ28-056-S01-TT0001-01 | SEC=non-agricultural | TT=1 | REL=main | PRICES=30100,25800 | ROAD=56. Phường Bình Phước Tên đường giao thông TT Đường Quốc lộ 14 | START=Đoạn Ngã tư Đồng Xoài | END=đường Giá đất Đường Đồng 43.000 Khởi | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0568-01 | SEC=non-agricultural | TT=568 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0569-01 | SEC=non-agricultural | TT=569 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0570-01 | SEC=non-agricultural | TT=570 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0571-01 | SEC=non-agricultural | TT=571 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0572-01 | SEC=non-agricultural | TT=572 | REL=direct | PRICES=2500,2100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0573-01 | SEC=non-agricultural | TT=573 | REL=direct | PRICES=2200,1900 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0574-01 | SEC=non-agricultural | TT=574 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0575-01 | SEC=non-agricultural | TT=575 | REL=direct | PRICES=2300,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0576-01 | SEC=non-agricultural | TT=576 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0577-01 | SEC=non-agricultural | TT=577 | REL=main | PRICES=2100,1800 | ROAD=tông xi măng Các tuyến đường giao thông | START=Giáp ranh đất | END=Giáp ranh xã 3.000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0578-01 | SEC=non-agricultural | TT=578 | REL=direct | PRICES=2300,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0579-01 | SEC=non-agricultural | TT=579 | REL=direct | PRICES=2000,1700 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0580-01 | SEC=non-agricultural | TT=580 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0581-01 | SEC=non-agricultural | TT=581 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0582-01 | SEC=non-agricultural | TT=582 | REL=direct | PRICES=2300,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0583-01 | SEC=non-agricultural | TT=583 | REL=main | PRICES=2000,1700 | ROAD=đã được đầu tư mặt đường nhựa, bê tông xi măng Các tuyến đường giao thông | START=Giáp ranh đất | END=Giáp ranh xã 2.900 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0584-01 | SEC=non-agricultural | TT=584 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0585-01 | SEC=non-agricultural | TT=585 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0586-01 | SEC=non-agricultural | TT=586 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0587-01 | SEC=non-agricultural | TT=587 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0588-01 | SEC=non-agricultural | TT=588 | REL=direct | PRICES=1900,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0589-01 | SEC=non-agricultural | TT=589 | REL=direct | PRICES=1700,1400 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0590-01 | SEC=non-agricultural | TT=590 | REL=direct | PRICES=2000,1700 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0591-01 | SEC=non-agricultural | TT=591 | REL=direct | PRICES=1800,1500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0592-01 | SEC=non-agricultural | TT=592 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0593-01 | SEC=non-agricultural | TT=593 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0594-01 | SEC=non-agricultural | TT=594 | REL=direct | PRICES=1800,1500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0595-01 | SEC=non-agricultural | TT=595 | REL=direct | PRICES=1400,1200 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0596-01 | SEC=non-agricultural | TT=596 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0597-01 | SEC=non-agricultural | TT=597 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0598-01 | SEC=non-agricultural | TT=598 | REL=direct | PRICES=2000,1700 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0599-01 | SEC=non-agricultural | TT=599 | REL=direct | PRICES=1800,1500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0600-01 | SEC=non-agricultural | TT=600 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0601-01 | SEC=non-agricultural | TT=601 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0602-01 | SEC=non-agricultural | TT=602 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0603-01 | SEC=non-agricultural | TT=603 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0604-01 | SEC=non-agricultural | TT=604 | REL=direct | PRICES=1700,1400 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0605-01 | SEC=non-agricultural | TT=605 | REL=direct | PRICES=1400,1200 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0606-01 | SEC=non-agricultural | TT=606 | REL=direct | PRICES=1800,1500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0607-01 | SEC=non-agricultural | TT=607 | REL=direct | PRICES=1400,1200 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0608-01 | SEC=non-agricultural | TT=608 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0609-01 | SEC=non-agricultural | TT=609 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0006-02 | SEC=non-agricultural | TT=6 | REL=direct | PRICES=1400,1200 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0611-01 | SEC=non-agricultural | TT=611 | REL=direct | PRICES=1100,960 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0612-01 | SEC=non-agricultural | TT=612 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0613-01 | SEC=non-agricultural | TT=613 | REL=direct | PRICES=980,840 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-01 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0
ID=NQ28-056-S01-TT0614-01 | SEC=non-agricultural | TT=614 | REL=main | PRICES=2100,1800 | ROAD=có bề rộng mặt đường từ lên đã được đầu tư mặt đường nhựa, bê tông xi măng | START=4m trở Trúc | END=3.000 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-02 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0615-01 | SEC=non-agricultural | TT=615 | REL=main | PRICES=1800,1600 | ROAD=đến 500m có bề rộng mặt đường từ 4m trở lên đã được đầu tư mặt đường nhựa, bê tông xi măng | START=Trúc | END=(giáp ranh 2.600 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-03 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0616-01 | SEC=non-agricultural | TT=616 | REL=main | PRICES=1500,1300 | ROAD=có bề rộng mặt đường từ lên đã được đầu tư mặt đường nhựa, bê tông xi măng | START=4m trở Trúc | END=2.200 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-04 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0617-01 | SEC=non-agricultural | TT=617 | REL=main | PRICES=1800,1600 | ROAD=có bề rộng mặt đường từ lên chưa được đầu tư mặt đường nhựa, bê tông xi măng | START=4m trở Trúc | END=2.600 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-05 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0618-01 | SEC=non-agricultural | TT=618 | REL=main | PRICES=1500,1300 | ROAD=đến 500m có bề rộng mặt đường từ 4m trở lên chưa đầu tư mặt đường nhựa, bê tông xi măng | START=Trúc được | END=(giáp ranh 2.200 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0619-01 | SEC=non-agricultural | TT=619 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0620-01 | SEC=non-agricultural | TT=620 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-06 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0621-01 | SEC=non-agricultural | TT=621 | REL=main | PRICES=1500,1300 | ROAD=đến 500m có bề rộng mặt đường dưới 4m đã được đầu mặt đường nhựa, bê tông măng | START=Trúc tư xi | END=(giáp ranh 2.200 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-07 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0622-01 | SEC=non-agricultural | TT=622 | REL=main | PRICES=1300,1100 | ROAD=có bề rộng mặt đường dưới đã được đầu tư mặt đường nhựa, bê tông xi măng | START=4m Trúc | END=1.800 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-08 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0623-01 | SEC=non-agricultural | TT=623 | REL=main | PRICES=1500,1300 | ROAD=có bề rộng mặt đường dưới chưa được đầu tư mặt đường nhựa, bê tông xi măng | START=4m Trúc | END=2.200 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-09 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0624-01 | SEC=non-agricultural | TT=624 | REL=main | PRICES=1300,1100 | ROAD=đến 500m có bề rộng mặt đường dưới 4m chưa được tư mặt đường nhựa, bê tông măng | START=Trúc đầu xi | END=(giáp ranh 1.800 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0753-10 | SEC=non-agricultural | TT=753 | REL=direct | PRICES= | FLAGS=PRICE_MISSING,NON_AGRICULTURAL_PRICE_COLUMN_COUNT_0,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-056-S01-TT0625-01 | SEC=non-agricultural | TT=625 | REL=main | PRICES=980,840 | ROAD=có bề rộng mặt đường dưới chưa được đầu tư mặt đường nhựa, bê tông xi măng | START=4m Trúc | END=1.400 huyện Đồng Phú (cũ)) | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0626-01 | SEC=non-agricultural | TT=626 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0627-01 | SEC=non-agricultural | TT=627 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0628-01 | SEC=non-agricultural | TT=628 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0629-01 | SEC=non-agricultural | TT=629 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0630-01 | SEC=non-agricultural | TT=630 | REL=direct | PRICES=1200,1000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0631-01 | SEC=non-agricultural | TT=631 | REL=direct | PRICES=980,840 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0632-01 | SEC=non-agricultural | TT=632 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0633-01 | SEC=non-agricultural | TT=633 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0634-01 | SEC=non-agricultural | TT=634 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0635-01 | SEC=non-agricultural | TT=635 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0636-01 | SEC=non-agricultural | TT=636 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0637-01 | SEC=non-agricultural | TT=637 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0638-01 | SEC=non-agricultural | TT=638 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0639-01 | SEC=non-agricultural | TT=639 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0640-01 | SEC=non-agricultural | TT=640 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0641-01 | SEC=non-agricultural | TT=641 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0642-01 | SEC=non-agricultural | TT=642 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0643-01 | SEC=non-agricultural | TT=643 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0644-01 | SEC=non-agricultural | TT=644 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0645-01 | SEC=non-agricultural | TT=645 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0646-01 | SEC=non-agricultural | TT=646 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0647-01 | SEC=non-agricultural | TT=647 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0648-01 | SEC=non-agricultural | TT=648 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0649-01 | SEC=non-agricultural | TT=649 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0650-01 | SEC=non-agricultural | TT=650 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0651-01 | SEC=non-agricultural | TT=651 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0652-01 | SEC=non-agricultural | TT=652 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0653-01 | SEC=non-agricultural | TT=653 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0654-01 | SEC=non-agricultural | TT=654 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0655-01 | SEC=non-agricultural | TT=655 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0656-01 | SEC=non-agricultural | TT=656 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0657-01 | SEC=non-agricultural | TT=657 | REL=main | PRICES=2400,2000 | ROAD=đường nhựa, bê tông xi măng Các tuyến đường giao thông | START=Đường Lê | END=Giáp ranh 3.400 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0658-01 | SEC=non-agricultural | TT=658 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0659-01 | SEC=non-agricultural | TT=659 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0660-01 | SEC=non-agricultural | TT=660 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0661-01 | SEC=non-agricultural | TT=661 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0662-01 | SEC=non-agricultural | TT=662 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0663-01 | SEC=non-agricultural | TT=663 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0664-01 | SEC=non-agricultural | TT=664 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0665-01 | SEC=non-agricultural | TT=665 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0666-01 | SEC=non-agricultural | TT=666 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0667-01 | SEC=non-agricultural | TT=667 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0668-01 | SEC=non-agricultural | TT=668 | REL=direct | PRICES=2900,2500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0669-01 | SEC=non-agricultural | TT=669 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0670-01 | SEC=non-agricultural | TT=670 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0671-01 | SEC=non-agricultural | TT=671 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0672-01 | SEC=non-agricultural | TT=672 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0673-01 | SEC=non-agricultural | TT=673 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0674-01 | SEC=non-agricultural | TT=674 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0675-01 | SEC=non-agricultural | TT=675 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0676-01 | SEC=non-agricultural | TT=676 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0677-01 | SEC=non-agricultural | TT=677 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0678-01 | SEC=non-agricultural | TT=678 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0679-01 | SEC=non-agricultural | TT=679 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0680-01 | SEC=non-agricultural | TT=680 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0681-01 | SEC=non-agricultural | TT=681 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0682-01 | SEC=non-agricultural | TT=682 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0683-01 | SEC=non-agricultural | TT=683 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0684-01 | SEC=non-agricultural | TT=684 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0685-01 | SEC=non-agricultural | TT=685 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0686-01 | SEC=non-agricultural | TT=686 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0687-01 | SEC=non-agricultural | TT=687 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0688-01 | SEC=non-agricultural | TT=688 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0689-01 | SEC=non-agricultural | TT=689 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0690-01 | SEC=non-agricultural | TT=690 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0691-01 | SEC=non-agricultural | TT=691 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
